date,BTC-EUR,BTC-USD,ETH-EUR,BTC-ETH,ETH-BTC,LTC-BTC
2011-08-27,6.139999866485596,8.59000015258789,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-08-28,6.400000095367432,9.069999694824219,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-08-29,6.400000095367432,8.970000267028809,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-08-30,6.400000095367432,8.789999961853027,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-08-31,6.400000095367432,8.199999809265137,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-01,6.400000095367432,8.210000038146973,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-02,5.78000020980835,8.640000343322754,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-03,5.829999923706055,8.479999542236328,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-04,5.829999923706055,8.180000305175781,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-05,5.03000020980835,7.610000133514404,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-06,4.539999961853027,6.860000133514404,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-07,4.949999809265137,7.190000057220459,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-08,4.769999980926514,6.53000020980835,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-09,3.5,5.03000020980835,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-10,3.490000009536743,4.769999980926514,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-11,3.660000085830688,5.860000133514404,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-12,4.380000114440918,6.079999923706055,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-13,4.340000152587891,5.800000190734863,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-14,4.099999904632568,5.619999885559082,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-15,3.5,4.840000152587891,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-16,3.5,4.820000171661377,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-17,3.569999933242798,4.769999980926514,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-18,3.75,5.199999809265137,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-19,4.0,5.460000038146973,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-20,4.46999979019165,6.110000133514404,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-21,4.070000171661377,5.610000133514404,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-22,4.079999923706055,5.429999828338623,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-23,4.230000019073486,5.550000190734863,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
2011-09-24,4.099999904632568,5.46999979019165,2.559999942779541,100.19999694824219,0.009979999624192,0.017999999225139
